CD14_monos_HC_no_chr21amp	CD14_monos_MPNAML_chr21amp	CD14_monos_MPNAML_no_chr21amp	CD16_monos_HC_no_chr21amp	CD16_monos_MPNAML_chr21amp	CD16_monos_MPNAML_no_chr21amp	EoBaMa_HC_no_chr21amp	EoBaMa_MPNAML_chr21amp	EoBaMa_MPNAML_no_chr21amp	EryP_early_HC_no_chr21amp	EryP_early_MPNAML_no_chr21amp	EryP_late_HC_no_chr21amp	EryP_late_MPNAML_chr21amp	EryP_late_MPNAML_no_chr21amp	GMP_cycling_HC_no_chr21amp	GMP_cycling_MPNAML_no_chr21amp	GMP_early_HC_no_chr21amp	GMP_early_MPNAML_chr21amp	GMP_early_MPNAML_no_chr21amp	GMP_late_HC_no_chr21amp	GMP_late_MPNAML_chr21amp	GMP_late_MPNAML_no_chr21amp	HSC_HC_no_chr21amp	HSC_MPNAML_chr21amp	HSC_MPNAML_no_chr21amp	LMPP_HC_no_chr21amp	LMPP_MPNAML_no_chr21amp	MkEP_HC_no_chr21amp	MkEP_MPNAML_chr21amp	MkEP_MPNAML_no_chr21amp	MPP_HC_no_chr21amp	MPP_MPNAML_chr21amp	MPP_MPNAML_no_chr21amp
SREBF2(+)	0.784030395970724	1.24680985486144	0.666176247480502	0.753408438542351	0.986844623541707	0.284967330160492	1.02277571340993	0.0845866222125256	0.564593297495673	-1.37793252775201	-0.611716941828333	-1.83056130038919	-2.49112046025064	-3.09096588229312	0.533135094168886	-0.423453093599638	0.0415691547462838	-0.363991365948257	-0.00943856014440851	0.418888294106073	-0.189468369551841	-0.417242470160591	1.08256140522754	0.0587101120515425	0.0522155874368586	1.04360358049808	0.351148899798511	-0.103789123286699	-0.166293533431267	-0.364623404205817	1.16927952072002	-0.0146191608818392	0.309912021294528
SRF(+)	1.41425264186338	2.12576488359174	1.16854915650649	1.83656080297352	2.21667618002371	1.27982570644366	-0.826418388397048	-0.641959592490986	-0.120393158550827	-1.35599312122449	-1.04307535323117	1.5885750140757	-0.233150939492882	-0.0302844741885001	0.410501962219208	1.02853072200514	-0.723146226415342	-0.5374848110934	-0.566462930135955	-0.0277054538264556	0.242534859884993	-0.193008634243479	-0.505918513534939	-0.800254749121997	-0.577568973002539	-0.538780264690978	-0.162933663390242	-1.04108536464079	-0.85400602344066	-0.953759782361835	-0.438072889817793	-0.634093704713526	-0.506214917581719
STAT1(+)	0.801300583951882	1.61205455079022	1.22031698769382	1.07337567597963	1.63940613046597	1.48095755430683	-0.351223803779745	-0.024112700696909	0.203799523431307	-2.01184635061992	-1.34642988579216	-1.87016154299861	-1.56732201534971	-2.39446931182953	0.152464416103141	0.412435602983085	-0.282251390681903	0.173230003217967	0.38661607714622	0.360135398911293	0.226311705713147	0.453021057156998	-0.127492843339647	0.268840706507532	0.36649867734484	-0.344346808307687	0.793832397570955	-1.0300164900226	-0.429696406321565	-0.49048057986695	-0.00741095311071043	0.24199750623035	0.410666527212443
STAT2(+)	1.10840250377566	2.23193577110276	1.62897475422107	1.35845760535714	2.25827020632398	1.85911854419396	-0.778013804228417	-0.530508169623558	-0.457694498306821	-1.47956367645303	-1.19149995886786	-0.9850718840436	-0.374105548427248	-0.994136153939548	0.319277954554678	0.953239598207001	-0.695124179752062	0.0498997092086076	-0.349887835066316	0.413477236518532	0.63511669817668	0.349419925312282	-0.609834394164071	-0.193203076114821	-0.400184228364058	-0.541001461483044	-0.0552731213332209	-1.11463991272134	-0.558720756165225	-0.877488728752025	-0.514999051738968	-0.0692318084831033	-0.395408258924021
STAT3(+)	0.844643662727506	0.870174198494475	0.960257531241816	0.112845666171716	0.421618096540032	0.26133094160683	1.34329223374155	-0.00211755707897176	0.448484948226889	-1.38049874550461	-0.561600501169507	-1.55196754291678	-2.26994303091537	-2.75479803361786	0.312912019823938	-0.803188139428367	0.461376668717119	-0.80113255060456	0.190086716649485	0.527933707663483	-0.778999428862874	-0.254100058926334	1.81114218904529	0.233851013192704	0.869282304663523	0.266460377966219	0.653084366612739	-0.171108653396712	-0.794626518779348	0.0336689381785554	1.20355176192513	-0.418726566652538	0.716809984664836
STAT4(+)	-0.234813444709889	-0.310776180245669	-0.213652896311837	0.0114279848450639	-0.441090880419377	-0.425980627987535	0.871406540858735	-0.00126775457815749	2.13668509846866	-2.34692577296663	-1.57841313807016	-1.66107843156185	-0.343310985765198	-1.21445785325984	-0.554399409561736	-0.0530536788392181	0.300547734611536	-0.0086624390230222	1.06418678548145	-0.116886116699068	0.160954754368721	0.573182859292512	0.991596423962472	-0.0307517056674927	0.951812204435346	0.62393493807295	2.47113339835925	-1.1414552421229	-0.690595871138542	-0.37057242231094	0.911401752703055	-0.160538706668553	0.830413082447869
STAT5A(+)	-0.486853026760465	-1.31782633090275	-0.286965486088631	-0.413129201756302	-1.60142815600378	-0.992255169647025	1.66612881703266	1.64292375887388	1.9581668730216	-0.872738805786839	0.128604898497198	0.576851358112616	-0.598270665322495	-1.19832221961014	-1.42047219463396	-0.97440529969384	-0.406794376977761	0.0276792540264773	-0.0151446103888941	-1.00884313308217	-0.494112715193294	-0.689682111701141	0.0549172251758541	0.377344677987154	0.437574344777774	0.364162189878267	-0.379519966775255	1.10163945628016	2.08959592551164	1.56607039589302	0.308263901032727	0.305597018913308	0.551243375310403
STAT5B(+)	-1.26446209730029	-1.03258483949054	-0.494574128397822	-1.43515432951853	-1.25131382411772	-1.10722523917156	0.3273235854324	1.56320399169441	1.90115548760514	0.0131786791116499	1.01942855432901	-1.43882820713139	-0.781712893387664	-1.67259060974632	-1.08127238137966	0.766484501422621	-0.114433978508116	0.238090254504502	0.57860189239766	-0.745627398397058	0.038947122465203	-0.0399611656402351	-0.660779094757336	1.10099453121135	0.399505083246972	-0.407341213059536	0.465501801723448	0.383139577554382	1.98618465331944	1.28208966492174	0.180348898879756	0.803454874354208	0.480228245829878
STAT6(+)	0.602975924607921	1.40033806256064	2.3551327766984	0.790406739059709	1.48418852152638	2.58966751023092	-0.940749785782117	-0.925530255360521	-0.548487252426962	-1.12390838196304	-1.01654331153048	-1.02534454159204	-0.650591125251223	-0.992621883152404	-0.023298273242709	1.89161740323391	-0.690948177318689	0.0642410708457111	0.41509106366748	-0.184051656920958	0.00816013306889832	0.816613912912426	-0.216681072805687	0.00752984873459841	-0.296631171328661	-0.69069921022272	-0.0713469289090619	-0.986079870374415	-0.629129315544621	-0.82841757885212	-0.40326682527143	-0.013678148877497	-0.167958200419632
SUPT20H(+)	-0.348090282922212	0.000997537127790006	-0.106401924840935	0.340056726361677	0.15170231050498	-0.269928322280964	3.16969870303427	4.14107832364901	0.413169553524478	-0.227405895652524	-0.177907444990798	0.105893697336421	-0.68644565737773	-0.22855013266433	-0.534299832882534	-0.374224563422455	-0.203866255907304	-0.530762810528799	-0.502635495397907	-0.524402765275645	0.653527286394779	-0.192779073526771	-0.206090890604531	-0.629305805842946	-0.252660391774425	0.0822458095846641	-0.507036708652169	-0.343531897798586	-0.534791689092184	-0.295941044399027	-0.335047231632999	-0.605834366453074	-0.44042946359722
SUZ12(+)	-0.285049619949419	-1.15719488450459	-0.701472000513009	-0.48330482537449	-1.35488115938595	-1.07115443273716	1.15323237024604	-0.596285717501676	0.176131477631112	2.13542881850991	1.97125895473306	1.53649729089911	-1.97721271219455	-0.993503952468442	0.635598003857491	-0.411284813727427	0.791983938262612	-0.78974472810935	0.199417239123103	0.276310279283373	-0.76457576589539	-0.0493739919747826	0.344239161343492	-1.00416929629215	-0.239428294638857	1.25443722832008	0.1463466270241	1.45919330006964	-0.622017149072031	0.533949514253772	0.650926134166931	-0.94241211479836	0.178115121413832
TAF1(+)	-0.528912876175223	-0.497559207572603	-0.983211420679964	-0.660465049496439	-1.28758507639056	-2.09441367277023	0.798162849846697	0.908042833041951	0.780560305606794	-0.979015244357623	0.17599840588233	-0.302820616080063	-1.20613648016372	-1.49113251331218	-0.738400256399004	0.122193808855471	-0.0459230064020865	1.44696594420848	-0.186628571843502	-0.382173989246899	1.33015733256674	-0.726497401177522	0.485526394460466	0.768881713757586	-0.259848844906829	0.407947576848877	-0.47742955127462	0.453308942434533	2.11860929148879	-0.32876990341762	1.87439640806911	1.56627288301585	-0.0601010084169684
TAF7(+)	-0.969388903489611	-1.751442532498	-1.60690706863873	-1.04306202966813	-1.67646838699143	-1.31856505622255	0.48561461001763	0.876534363139305	0.431932925553461	0.503192266111896	1.55689760016896	-0.326916731766348	-1.15977138688422	-0.408559805346395	-0.644361137125466	-1.02362501793462	0.350528104066842	-0.266661041971336	0.179723393422935	-0.449014330862291	-0.736245942787271	-0.218869777335318	1.84172974429126	0.847800101609609	1.85106308795758	0.198811301753908	0.917331603059455	0.843490838332682	0.412092081014945	1.47864777806562	0.109869676010357	0.195129234448954	0.519470440496339
TAL1(+)	-0.419020765066131	-0.286425138527459	-0.350497541372633	-0.397159912096228	-0.278720375009133	-0.435449474463146	-0.266385055434231	0.244303574678042	0.233512610910245	0.33098201677723	0.767492468444779	3.98528536683528	1.7514672602808	2.44554876403602	-0.600164689821995	-0.300522820382649	-0.826259795114002	-0.685979408953867	-0.7561966251447	-0.645046932234825	-0.592163271651974	-0.63118772278921	-0.230215954345059	-0.270363481048815	-0.0677298460480733	-0.579501726396967	-0.621676395061598	0.134067309425864	0.452289534132942	0.426200842786355	-0.535828856780849	-0.506545125419431	-0.488108835144591
TAL2(+)	-0.371720614177794	-0.414647689314698	-0.304911223487656	-0.544805423067065	-0.368481656759022	-0.544805423067065	2.88118361467638	1.27863075261468	0.322637359478523	-0.0793336150764241	-0.544805423067065	0.330945077341035	-0.544805423067065	0.431592088074972	-0.463531590310367	-0.544805423067065	4.06918455272485	-0.544805423067065	0.744821948826735	-0.433752231481668	-0.544805423067065	-0.304298964140156	-0.310549762366659	-0.423764055954121	-0.37751498071406	0.0347934919257094	-0.43297824997178	-0.388702149877277	-0.45740565878227	-0.273283858784962	-0.00101236665869203	-0.500966980195882	-0.37329527613994
TBX21(+)	0.836072121982856	1.21319380292942	1.49623865465186	1.56452825369553	1.74111905748045	2.41090693955895	-0.475003869674007	-0.471671170380991	0.781026344481817	-1.71636719468095	-1.45193666674405	-0.617684463274165	-0.21075025509452	-0.853221666925084	-0.191011588539605	0.748592360231204	-1.05315898386876	-0.114306971436021	-0.49538315844125	-0.384844648872916	0.628689531612824	0.132824698907059	0.0518059871268081	-0.427246345474218	-0.22831590381487	0.599139719918773	1.15380334352356	-1.4659894954487	-0.956021918800548	-0.997699358986335	-0.385888866773971	-0.45410360117537	-0.407334687694793
TBX6(+)	-0.7061552604187	-0.693713627777905	-0.650754306334926	-0.712177578515199	-0.712177578515199	-0.712177578515199	-0.044734470182249	2.52150988235064	0.549935871931128	-0.671873354061324	-0.479386026658741	-0.659774508712813	0.373899686190372	-0.620587860639218	-0.61091640457568	-0.44619710618287	-0.552845045569967	0.040410313352972	-0.368494165829896	-0.697566594787665	-0.712177578515199	-0.574851542794249	0.0685752556897864	2.7004346296611	0.803445226674485	-0.664561116196279	-0.0188004767598324	-0.248846062128374	2.65242491519688	0.270010285365701	-0.308582751915013	1.65106237396344	0.235642555209994
TCF12(+)	-0.762436637225553	-0.71490023755625	-0.704630723188275	-0.861851549775014	-0.595626472834829	-0.910615933836567	0.694204063737975	0.303524240278368	0.319416898236247	-0.810088546598353	-0.1005980326048	-1.84155772180323	-1.84830573928792	-2.46560338201584	-0.359697608935986	-0.321630970980163	0.258865035722373	0.323139494894997	0.120893611647404	-0.010413347089024	-0.0214660265277124	-0.616248576281309	1.05918007666192	1.60204060510608	0.996619490737217	1.50864121326088	0.65834908011959	0.405935489669958	0.644317823939055	0.0926904794341432	1.66569193305047	1.3394579067389	0.952704063305246
TCF15(+)	0.0926972751252337	0.707460349133389	0.330702121792985	-0.833888599667702	0.224315430859598	1.66241492165078	-0.833888599667702	-0.833888599667702	0.216314239842775	-0.47444209923053	-0.833888599667702	0.133543465270907	-0.833888599667702	-0.560778769906535	-0.0438052305483687	1.99616168169872	-0.0645361901626505	-0.833888599667702	-0.295996247892785	0.375903887023288	-0.709639641575114	3.47256600001552	-0.760473841928335	-0.722616917975503	1.89209105548735	0.426212089440141	0.0650417950483664	-0.833888599667702	-0.752648230031632	-0.504266418662466	-0.329232305219461	-0.701524682473053	0.16175646089129
TCF3(+)	-0.32268322502407	-0.380056233788088	-0.227024332735973	-0.143213536950057	-0.406294831870602	-0.246307904008193	-0.441177192396559	-0.357639602777737	-0.145290992209998	0.413402662201742	0.386829546072941	3.77498744794046	0.912370233208615	1.3790703222301	-0.700567519928936	-0.374882010220436	-0.497221295350296	-0.729476878785835	-0.554738596826059	-0.666233525669788	-0.791283212973065	-0.577205658649987	-0.23327225562127	-0.432871267531507	-0.333046844708727	3.0295778790152	0.436875504965948	-0.275097273301842	-0.561312812357753	-0.360976746144776	0.257565202340241	-0.532540396312468	-0.300264651831224
TCF4(+)	-0.979368588403379	-0.965422833857645	-0.792662571105969	-0.932675361118749	-1.0042568278216	-0.94011686896214	0.0969326682093085	-0.0060291100947083	0.354111777217408	-1.11342730009833	-0.61437659655754	-1.4455527830759	-0.841385637709309	-1.40301334902745	-0.499863318869853	0.197114673557961	0.222544260730272	-0.0958948322943091	0.468189517508438	-0.344058064591006	-0.419819547256653	0.011272868467028	0.915223520055551	1.51630798420315	1.51727733274343	1.70908273883906	2.67273901614509	-0.491444218976807	-0.0825679284742909	0.0194399652306933	1.00105988169113	1.07760646187448	1.19303307182265
TCF7L2(+)	1.35661414235142	1.69965870178763	1.2537091377281	1.5068877935695	1.5524630056182	1.2976112504906	-0.0286131742241286	-0.309640715837522	0.0741911485129405	-1.96606349089489	-1.47342711266048	-1.70090062785925	-1.33516278571362	-2.14820514900836	0.752284454400431	0.456053982853481	-0.289012145577871	0.10438873775482	-0.00389642675176024	0.634785354181451	0.231321926868937	0.0298195538571405	-0.0404123766291709	0.254779174054771	-0.273654207701761	0.154561256862556	0.345182549726833	-1.04132700157797	-0.475560974218359	-0.94705560274283	0.173237034454456	0.22856286957339	-0.073180283248676
TEAD2(+)	-0.611546898376123	-0.667072828045566	-0.362690748096655	-0.556581065329954	-0.659532845430389	-0.450007932986472	-0.67257498967456	-0.0552863419292734	0.0630567749128364	-0.773660318863213	-0.710491415125233	-0.0591680044639104	2.40972617132011	2.31943198730012	-0.658417861090535	-0.109687395497086	-0.700563287620491	-0.729935638795601	-0.714641389662918	-0.550408057336936	-0.731928243853188	-0.39856624096498	1.0544327282171	1.75811070427366	3.05399162340818	-0.210546278712298	0.295941688064532	-0.636254382140646	-0.463297818038786	0.217797521985064	0.0210946430214881	0.170167108934348	0.119109030597377
TEAD3(+)	-0.455848369358688	-0.1432595634445	-0.382591661433469	-0.534613630435989	-0.118001739000925	-0.596896113226698	-0.961796456234936	-0.388990463538104	-0.155225481937383	-0.665305348944812	-0.585696277579143	-0.296007708068922	-0.0186443738804246	-0.758692143270514	-0.0841945251446696	3.05037820705781	-0.579170313812788	1.16099058550171	0.133787947762289	-0.225336999702042	2.20683686197392	0.199664370892382	-0.641306183095017	2.3066949526944	-0.442535633515921	-0.671831735090154	-0.453601986061782	-0.852870950661953	0.32929333841871	-0.678183193626287	-0.389495649163328	2.06707345435803	-0.374623218430803
TEAD4(+)	-0.188845830539833	1.76223613441407	0.0407643573523542	-0.592638791091116	2.63345138708014	0.54333933954605	-1.38353959118341	-1.40951274332179	-1.07148833455725	-1.43374348017634	-0.655641825532724	-0.749096613266887	-0.457148643780731	-0.73875700697532	-0.573961837089846	-0.854215856320383	0.164269317928915	1.13176964456147	0.622530117525146	0.021590319665543	1.0504770130221	1.27206007924131	0.222226672668623	0.190227615929386	1.73661872513069	-1.44226751416557	-0.200464239207935	-0.866677438729932	-0.12438091192708	0.928968041679349	0.0585897771011216	0.063444600086839	0.299817514933051
TFAP2A(+)	-0.94570947189692	-0.843780822984978	-0.131716034236839	-0.956769574770424	-0.870008902751867	-0.560317659525072	-0.911960935314891	-0.420550895536722	0.135579155751781	-0.351034039575385	0.287013123338747	0.15732473590949	0.489870843843312	0.786848425983386	-1.04247783161123	1.5235681443321	-0.664125858946721	-0.782963208922433	0.406688966985776	-0.990615196507883	-0.90714437033682	0.280651227321614	0.243094417202582	0.314794761345594	3.80786793741256	-0.471857289881691	0.11525560185949	-0.0759781895826483	-0.0965425743654906	1.68237084615745	-0.163312747833293	-0.399565957205198	1.35550337434262
TFCP2L1(+)	-0.539328825293307	-0.475480613072099	-0.559786927622321	-0.573720567884077	0.221075007690121	-0.573720567884077	-0.573720567884077	-0.573720567884077	-0.145845553818816	-0.51354820352967	-0.573720567884077	-0.507422905613024	1.76525313045778	-0.393462982943843	-0.573720567884077	-0.573720567884077	-0.573720567884077	0.689789164173494	0.00559358429700845	-0.573720567884077	-0.573720567884077	-0.32475417982528	-0.425476262432078	3.63830790245226	-0.0317612339506585	0.158038269074905	2.19905302286608	-0.553720723057511	0.198255533783147	-0.167309426356619	-0.275645367874422	2.13839642940674	-0.363013159971106
TFDP1(+)	-0.746505759864745	-0.996061036998303	-0.976612133947677	-0.806560251666764	-0.819098418673343	-0.655283834109371	-0.223746672950986	-0.609653979490339	-0.529803759814992	2.53462528086557	1.78432355336158	3.40105759423109	0.161963220636003	1.40141596716177	0.617554532063972	0.304791537172589	0.202328853979142	-0.178893095707972	0.0570500287969467	0.0369317650974835	-0.297522119526184	0.0454818293533593	-0.442422553464283	-0.757628276438952	-0.599290822881298	-0.271490931511074	-0.696187024821361	0.655089871751292	-0.35726494734571	0.351468797316502	-0.595231892969044	-0.59452438019012	-0.400300939414775
TFE3(+)	1.11640299972935	1.36011619367268	1.64779680040256	0.997241985310943	-0.0455722940647123	-0.328002223675129	-0.737024123990712	-0.799321809776015	-0.442903841639673	-1.66572327467035	-1.41618453282592	-0.121402764411298	-0.893241086019612	-1.1884552613148	-0.194784562358032	0.223777778782181	0.0622698207260049	-0.553278800977895	0.0696370892365323	0.0525046755267536	-0.47864215674743	-0.296796529956512	2.48991216120031	-0.37913705641941	0.663039517363081	1.12050920265652	0.976328152614331	-0.890655044705887	-1.14924993996452	-0.993880862270201	1.71655509286092	-0.644566263757249	0.722730959463211
TFEB(+)	1.66933321029048	2.0681878703127	1.56217928907927	1.908909827796	2.11531092711048	1.78444953564319	-0.550634998914477	-0.575369996579462	-0.396118987628335	-1.10347594332761	-1.03614212948719	-0.75630145109704	-0.550254212768163	-0.888915369485892	0.846936165535486	0.52722478759976	-0.600099670942389	-0.418131364487413	-0.496116824282085	0.771304894293531	0.093883823890768	0.0600733732254117	-0.480812879629053	-0.595796394439154	-0.680201305398692	-0.0791850665746205	-0.104745151538649	-0.913564212380262	-0.781641245232077	-0.871549552164522	-0.422782971737726	-0.542915513894181	-0.563038462788078
THRA(+)	1.98670608260171	2.3620350777533	1.35586142119611	2.2795739685249	2.20573640179739	1.35088159508907	-0.744536365079845	-0.603911896985208	-0.58838978831282	-0.882625913616568	-0.998966977914568	-0.387240323473219	-0.0494389553901942	-0.193202261893887	0.468314662877017	0.248372768470987	-0.755104001281804	-0.551277419218093	-0.637248866769818	0.5043013661795	-0.0771832566444862	-0.0557878984745169	-0.439424166323174	-0.586427869928971	-0.532080932293653	-0.333253223201582	-0.476477283029082	-0.77100984356325	-0.636525168440657	-0.733553850738259	-0.55615618150033	-0.599050660522461	-0.572910239893539
TP53(+)	-0.809167973810132	-0.938483988232853	-1.50802005499422	-0.626800798848056	-0.681380049876222	-1.36406310620664	0.816722783812012	0.4841590315042	0.862976639096649	1.90062153969626	2.43938910825951	0.550405542451103	0.755040567379894	1.5686402701878	-0.689682910275378	-0.183116156322189	0.153375824333418	-0.829092502559558	0.051050700594268	-0.59149515801261	-2.09467261435375	-0.526715077336036	0.883514642095184	-0.773199624226339	0.110660594041802	0.0828865758614823	-0.532060434931059	1.06312242661112	-0.288433837725799	1.13963013461358	0.189273844235681	-0.677844004066697	0.0627580670035728
TWIST1(+)	-0.737686805211681	-0.751284123700192	-0.268790770038678	-0.761472523460285	-0.599376366954373	-0.267021221113528	0.135690361667396	0.920301014801638	0.961271439448181	-1.63563129894067	-0.517424488711591	-1.6977664380445	-0.620334507890198	-1.21266359127692	-0.656620124822728	-0.327648185942879	-0.329869537806381	-0.105409855125804	0.245769214891731	-0.578998666599166	-0.673028413733791	-0.192847689868003	0.542985432783629	1.56707352706152	3.33387688155731	-0.120814170396889	0.414286115389818	-0.367012382468375	0.765476221305657	1.13316747350392	0.146753868467905	0.832636943693802	1.42241266753413
UBTF(+)	-1.57318495039066	-1.51630401103793	-1.11152953079147	-1.62390687785937	-1.68451277314345	-1.39849801114288	-0.723544756676044	0.218537259542471	0.347192240210112	2.14369781481667	1.42760269231516	1.10092614828874	0.000496898443302312	0.244655227639784	-1.17175996363887	0.003202616892908	-0.104993863609794	0.769902811466935	0.954685212405041	-1.10844302626889	-0.0186599770661679	0.214700901417279	-0.639459185455923	0.70658481882006	0.780326850548934	-0.354486920326841	0.160851609867264	0.361297353693447	1.02254176721543	1.22993088259259	-0.300521221316223	0.856455024390874	0.786216938157522
USF1(+)	0.708394290588407	1.30366984320382	1.1664795342638	0.622572874970907	1.74760814756643	2.33453819603307	-0.0867102148906767	-0.583978630884419	0.180029256466906	-2.06644843576848	-1.58053696473372	-1.89502291683981	-0.96407272635094	-1.93834631910359	0.546115871730325	0.854455531572031	0.013097991100939	0.420326148056602	0.112291285699318	0.512559853556711	0.73225028986204	0.301329720354485	-0.468774276744608	0.302464477571239	0.0790954612399712	-0.379214019715331	-0.3577748339651	-0.763576938922239	-0.508815481066302	-0.604681332209847	-0.245915156227339	0.367264605065651	0.13932486851976
USF2(+)	0.723051377043567	1.19201687615881	-0.758561821282453	1.55979377391371	2.60414088512054	1.63702653889952	-0.135261810306136	-0.0381110864807957	0.409936586029169	-0.824165717510072	-1.54838211761117	-1.89642967824254	-1.41484511699123	-2.08616227319823	0.32840142743275	-0.364865398656072	0.339768762158501	0.560207897206911	0.345955760624921	-0.0628360879793537	-0.00456635781507408	-0.552707624881288	1.28906437177584	0.205087000555278	0.193649640724213	0.141336204092132	-0.168649713241731	-0.316755309611226	-0.861838410268811	-0.777428976411292	0.06914774232029	0.168387361196979	0.0445952952343768
VDR(+)	1.88598453895174	1.60803281256761	1.42977619855493	2.32557843782752	2.00242137154111	2.30516510058727	-0.346348485377762	-0.374718303378857	-0.289926809531736	-0.872963776898909	-0.874042279358736	-0.547122668429576	-0.0800907616274128	-0.477058113029862	0.738038770221452	0.209155152500288	-0.644715879434771	-0.553259341907227	-0.59153131990671	0.540841029928382	-0.200740765760003	-0.0995211615784194	-0.528528838632858	-0.713908302312541	-0.711976973623909	-0.505955692022103	-0.471645701519491	-0.773499736008091	-0.66889345224136	-0.732400012744281	-0.615854090388371	-0.688124768427295	-0.682166178540029
VENTX(+)	2.43475207297141	2.08239616258289	1.12345439778172	1.40394015317658	1.89929936321171	2.5036970691253	-0.610967739820859	-0.610967739820859	-0.600266167144244	-0.602247064851708	-0.610967739820859	-0.492331340045918	-0.356297402706478	-0.533277095426406	0.774844253913312	0.779486823977747	-0.610967739820859	-0.610967739820859	-0.610967739820859	0.19859820082997	-0.610967739820859	-0.377341590227134	-0.533265171685978	-0.492806416453078	-0.476913991617812	-0.570151144949185	-0.504605774543412	-0.533800009918432	-0.6050155936968	-0.559776876856386	-0.563401124559657	-0.536090353642872	-0.586107200499113
VEZF1(+)	0.354437071686499	-0.467005839702388	-0.245242171303216	0.700719790662231	-0.649790650317199	-0.156058995883946	1.2811029390445	-0.535714085819414	0.913070857593879	-0.450422076162389	0.121505615825539	1.13195290073926	-0.818267081584729	-0.58768547458756	-0.823071358965283	-1.24018707997386	-0.481302470339271	-1.79500575088	-0.465190939363995	-0.962459571036164	-1.79984270191952	-1.1267505986257	1.69765852229246	0.0968682532132317	1.474578436389	1.9262660076304	1.11459171410478	0.549987723541409	-0.757620539271263	0.526643773298761	1.36698582266253	-0.659820427961601	0.765068385013021
WRNIP1(+)	0.631250396963979	0.334193238657533	1.40281815942214	0.51358706812487	0.35637940130663	1.2851342852313	-0.108130324400866	0.683679104133238	0.367920436549661	-0.732743856291578	-0.197696404305873	-1.75857858186806	-1.36574597515639	-1.89112431370741	0.515447967913574	-0.372678221807246	-0.77751514331461	-0.0923347333927103	-0.702076476419821	0.153636055234839	-0.218280140000811	-0.514750943659229	-0.0113435891330269	0.26180416033086	0.112940875675754	-1.23449575599345	-1.54515065431964	1.70721210945209	2.80427324777256	0.944390642440106	-0.419424234712481	0.107117404603513	-0.239715205329453
WT1(+)	-0.302926745144308	-0.090066702417921	-0.39094795297922	-0.229666416351429	-0.312277976495833	-0.763589534223957	0.955795300878846	1.82877545446998	1.76161244294695	-1.78019926516145	-0.611825658298463	-1.43577536816906	-0.900330510786525	-1.73893960657566	-0.832558346572992	-0.601224182723437	-0.767240609866065	0.109094870676081	-0.0959421744662522	-0.935880005030041	-0.454516885151082	-0.814387302756627	0.946341426321103	1.17290252490714	1.23690039492768	-0.351416022528153	-0.059350654083552	0.159049588761322	2.04998211271143	0.892083276217838	0.799432015293148	0.786944775210661	0.770147736459858
XBP1(+)	-0.13844543947631	0.0367379796780289	-0.270614453342419	-0.393454768689696	0.367287019214294	0.150793995446613	0.919711783945229	0.90866922520687	0.372736859071833	-1.22674489608438	-1.23321358485563	-2.37078370181553	-2.12443622348614	-2.967588090564	0.668215927729898	-0.375525391796491	1.13746242062854	0.948215332836271	1.10374184373001	0.778524534160115	0.47654605118069	0.534118332726062	0.759664233088204	0.996067051156263	0.505486205635747	-0.41547910241262	0.226580241765044	-0.229928390660672	-0.110352465433755	0.0213242915541661	-0.0973783218346596	0.650154379828381	0.391907121870065
XRCC4(+)	0.0435236937608123	0.373166076866273	1.39146317976807	0.164193644998135	0.327917173464438	0.566221590674076	-0.64320622744139	-0.295621429170102	0.766831484370951	-1.49075955804334	-0.919491152000686	-0.798115846216248	-1.20783457906419	-1.43261555175009	0.255886776875426	3.50189134632492	-0.344832970538318	-0.0969739836953794	1.1102733519893	0.374337184881952	0.580146639323475	1.62733279681639	-0.912796560534679	-0.0565081931952994	0.104561261246243	-0.248961295419285	0.442329845038601	-1.41395730686001	-0.824366925210604	-0.598077041481946	-0.374408997303341	-0.166921892796905	0.195373464322758
YBX1(+)	-1.04941140787776	-0.80664224997396	-1.10240610508461	-1.13392192042432	-0.629298590943256	-1.03722080623934	0.991626854049796	1.02632674206279	1.07510777425151	1.02541913619197	1.11670862781656	1.07272461380187	-2.71339545107226	-2.6460315752887	0.852711506407003	1.3115734150593	0.533442725320455	-0.185724789737196	0.583609946358935	-0.0832054574690169	-0.561315034767312	0.0386372648957815	-0.141367632644533	-0.0446017040169467	-0.131340345424908	0.138863286222307	0.0950020768895949	0.934567011642591	0.540277710910529	0.692170370689616	0.251682832950582	-0.185427820878333	0.170858996321291
YEATS4(+)	-0.866020895718345	-1.03524121527363	-0.795162976968184	-0.903158594087734	-1.09822216157284	-0.798900976673862	-0.554439334135783	-0.871584585239674	-0.256575722567428	3.04596447174975	2.14554352408394	1.44178724440327	-0.810017251004784	0.0252220227046561	1.01827770234554	1.12370004444219	0.753453325303612	-0.603132136040121	0.558986556642231	-0.0956856980012484	-0.864961596601397	0.600557265411446	-0.741959173593662	-0.825107834948891	-0.66984535181312	1.10697362611884	-0.103894903745127	0.7428726928923	-0.600993249326357	0.215072769505473	0.374620024014203	-0.677204799498014	0.0190771871927396
